processor,meanpower,benchmark,frequency,cpuid
p4,6.149469,omnetpp,2133000,1
p4,6.164959,omnetpp,2133000,1
p4,5.384409,omnetpp,1733000,1
p4,5.384483,omnetpp,1733000,1
p4,5.397740,omnetpp,1733000,1
p4,4.534558,omnetpp,1199000,1
p4,4.515205,omnetpp,1199000,1
p4,4.520829,omnetpp,1199000,1
p4,6.507843,povray,2533000,0
p4,5.918805,cpuload_all_100_4096,2133000,1
p4,6.216203,povray,2533000,0
p4,5.979234,povray,2533000,0
p4,5.161980,povray,2133000,0
p4,5.493625,povray,2133000,0
p4,5.508008,povray,2133000,0
p4,4.835562,povray,1733000,0
p4,4.770986,povray,1733000,0
p4,4.795074,povray,1733000,0
p4,4.393681,povray,1199000,0
p4,4.242010,povray,1199000,0
p4,5.961939,cpuload_all_100_4096,2133000,1
p4,4.419948,povray,1199000,0
p4,6.049657,povray,2533000,1
p4,6.123948,povray,2533000,1
p4,6.067450,povray,2533000,1
p4,5.135941,povray,2133000,1
p4,5.513549,povray,2133000,1
p4,5.546679,povray,2133000,1
p4,4.759201,povray,1733000,1
p4,4.791224,povray,1733000,1
p4,4.804410,povray,1733000,1
p4,5.246013,cpuload_all_100_4096,1733000,1
p4,4.155177,povray,1199000,1
p4,4.312688,povray,1199000,1
p4,4.144392,povray,1199000,1
p4,7.072196,sjeng,2533000,0
p4,7.083793,sjeng,2533000,0
p4,7.099202,sjeng,2533000,0
p4,6.157890,sjeng,2133000,0
p4,6.134015,sjeng,2133000,0
p4,6.160028,sjeng,2133000,0
p4,5.435968,sjeng,1733000,0
p4,5.234939,cpuload_all_100_4096,1733000,1
p4,5.419125,sjeng,1733000,0
p4,5.446379,sjeng,1733000,0
p4,4.661313,sjeng,1199000,0
p4,4.664976,sjeng,1199000,0
p4,4.663005,sjeng,1199000,0
p4,7.064882,sjeng,2533000,1
p4,7.061256,sjeng,2533000,1
p4,7.096101,sjeng,2533000,1
p4,6.153953,sjeng,2133000,1
p4,6.141476,sjeng,2133000,1
p4,5.230351,cpuload_all_100_4096,1733000,1
p4,6.161822,sjeng,2133000,1
p4,5.436706,sjeng,1733000,1
p4,5.410934,sjeng,1733000,1
p4,5.446584,sjeng,1733000,1
p4,4.559911,sjeng,1199000,1
p4,4.550878,sjeng,1199000,1
p4,4.562426,sjeng,1199000,1
p4,5.678277,soplex,2533000,0
p4,5.629431,soplex,2533000,0
p4,5.619230,soplex,2533000,0
p4,4.400576,cpuload_all_100_4096,1199000,1
p4,5.048126,soplex,2133000,0
p4,5.095932,soplex,2133000,0
p4,5.136258,soplex,2133000,0
p4,4.764171,soplex,1733000,0
p4,4.791074,soplex,1733000,0
p4,4.520010,soplex,1733000,0
p4,4.096222,soplex,1199000,0
p4,4.247911,soplex,1199000,0
p4,4.223378,soplex,1199000,0
p4,5.535761,soplex,2533000,1
p4,4.570072,cpuload_all_100_4096,1199000,1
p4,5.553541,soplex,2533000,1
p4,5.551742,soplex,2533000,1
p4,5.419561,soplex,2133000,1
p4,5.047315,soplex,2133000,1
p4,5.078560,soplex,2133000,1
p4,4.482598,soplex,1733000,1
p4,4.470727,soplex,1733000,1
p4,4.780665,soplex,1733000,1
p4,4.144298,soplex,1199000,1
p4,4.138032,soplex,1199000,1
p4,4.507222,cpuload_all_100_4096,1199000,1
p4,3.953183,soplex,1199000,1
p4,5.987617,sphinx3,2533000,0
p4,6.297827,sphinx3,2533000,0
p4,6.342201,sphinx3,2533000,0
p4,5.935232,sphinx3,2133000,0
p4,5.706360,sphinx3,2133000,0
p4,5.849637,sphinx3,2133000,0
p4,5.158341,sphinx3,1733000,0
p4,5.075216,sphinx3,1733000,0
p4,5.056603,sphinx3,1733000,0
p4,7.675165,gamess,2533000,0
p4,4.428349,sphinx3,1199000,0
p4,4.293275,sphinx3,1199000,0
p4,4.301521,sphinx3,1199000,0
p4,6.024217,sphinx3,2533000,1
p4,6.285107,sphinx3,2533000,1
p4,6.256052,sphinx3,2533000,1
p4,5.538870,sphinx3,2133000,1
p4,5.531720,sphinx3,2133000,1
p4,5.549406,sphinx3,2133000,1
p4,4.839155,sphinx3,1733000,1
p4,7.649106,gamess,2533000,0
p4,5.041027,sphinx3,1733000,1
p4,5.056404,sphinx3,1733000,1
p4,4.317517,sphinx3,1199000,1
p4,4.321876,sphinx3,1199000,1
p4,4.324503,sphinx3,1199000,1
p4,6.684187,zeusmp,2533000,0
p4,6.565585,zeusmp,2533000,0
p4,6.568193,zeusmp,2533000,0
p4,5.913677,zeusmp,2133000,0
p4,5.907794,zeusmp,2133000,0
p4,7.653330,gamess,2533000,0
p4,5.915095,zeusmp,2133000,0
p4,5.237411,zeusmp,1733000,0
p4,5.311893,zeusmp,1733000,0
p4,5.241093,zeusmp,1733000,0
p4,4.611422,zeusmp,1199000,0
p4,4.620500,zeusmp,1199000,0
p4,4.663002,zeusmp,1199000,0
p4,6.730363,zeusmp,2533000,1
p4,6.682489,zeusmp,2533000,1
p4,6.632157,zeusmp,2533000,1
p4,6.416054,gamess,2133000,0
p4,5.839733,zeusmp,2133000,1
p4,5.919078,zeusmp,2133000,1
p4,5.928586,zeusmp,2133000,1
p4,5.305804,zeusmp,1733000,1
p4,5.246087,zeusmp,1733000,1
p4,5.320630,zeusmp,1733000,1
p4,4.501698,zeusmp,1199000,1
p4,4.501916,zeusmp,1199000,1
p4,4.504342,zeusmp,1199000,1
p4,6.932227,bzip2,2533000,0
p4,6.381062,gamess,2133000,0
p4,7.040825,bzip2,2533000,0
p4,6.969417,bzip2,2533000,0
p4,6.071051,bzip2,2133000,0
p4,6.122154,bzip2,2133000,0
p4,6.088062,bzip2,2133000,0
p4,5.417383,bzip2,1733000,0
p4,5.416463,bzip2,1733000,0
p4,5.356387,bzip2,1733000,0
p4,4.619486,bzip2,1199000,0
p4,4.622874,bzip2,1199000,0
p4,6.382347,gamess,2133000,0
p4,4.613053,bzip2,1199000,0
p4,6.926196,bzip2,2533000,1
p4,6.935736,bzip2,2533000,1
p4,6.951268,bzip2,2533000,1
p4,6.057682,bzip2,2133000,1
p4,6.046977,bzip2,2133000,1
p4,5.977601,bzip2,2133000,1
p4,5.411342,bzip2,1733000,1
p4,5.409554,bzip2,1733000,1
p4,5.378340,bzip2,1733000,1
p4,5.487169,gamess,1733000,0
p4,4.550301,bzip2,1199000,1
p4,4.523131,bzip2,1199000,1
p4,4.572943,bzip2,1199000,1
p4,6.715955,cactusADM,2533000,0
p4,6.662211,cactusADM,2533000,0
p4,6.645398,cactusADM,2533000,0
p4,5.957361,cactusADM,2133000,0
p4,5.848739,cactusADM,2133000,0
p4,5.842896,cactusADM,2133000,0
p4,5.215291,cactusADM,1733000,0
p4,5.483802,gamess,1733000,0
p4,5.276300,cactusADM,1733000,0
p4,5.192915,cactusADM,1733000,0
p4,4.596675,cactusADM,1199000,0
p4,4.526724,cactusADM,1199000,0
p4,4.573403,cactusADM,1199000,0
p4,6.537054,cactusADM,2533000,1
p4,6.494996,cactusADM,2533000,1
p4,6.564629,cactusADM,2533000,1
p4,5.877824,cactusADM,2133000,1
p4,5.836525,cactusADM,2133000,1
p4,5.488043,gamess,1733000,0
p4,5.960100,cactusADM,2133000,1
p4,5.329269,cactusADM,1733000,1
p4,5.316056,cactusADM,1733000,1
p4,5.283248,cactusADM,1733000,1
p4,4.492271,cactusADM,1199000,1
p4,4.470310,cactusADM,1199000,1
p4,4.496498,cactusADM,1199000,1
p4,0.808382,cpuload_all_0_4096,2533000,0
p4,0.718475,cpuload_all_0_4096,2533000,0
p4,0.690418,cpuload_all_0_4096,2533000,0
p4,4.681696,gamess,1199000,0
p4,0.798335,cpuload_all_0_4096,2133000,0
p4,0.795754,cpuload_all_0_4096,2133000,0
p4,0.902695,cpuload_all_0_4096,2133000,0
p4,0.919984,cpuload_all_0_4096,1733000,0
p4,0.981480,cpuload_all_0_4096,1733000,0
p4,1.065947,cpuload_all_0_4096,1733000,0
p4,0.926084,cpuload_all_0_4096,1199000,0
p4,0.784465,cpuload_all_0_4096,1199000,0
p4,0.762855,cpuload_all_0_4096,1199000,0
p4,0.668710,cpuload_all_0_4096,2533000,1
p4,4.686200,gamess,1199000,0
p4,0.719888,cpuload_all_0_4096,2533000,1
p4,0.726355,cpuload_all_0_4096,2533000,1
p4,0.719248,cpuload_all_0_4096,2133000,1
p4,0.929334,cpuload_all_0_4096,2133000,1
p4,0.738890,cpuload_all_0_4096,2133000,1
p4,0.810881,cpuload_all_0_4096,1733000,1
p4,1.038396,cpuload_all_0_4096,1733000,1
p4,0.951603,cpuload_all_0_4096,1733000,1
p4,0.668930,cpuload_all_0_4096,1199000,1
p4,0.635359,cpuload_all_0_4096,1199000,1
p4,4.679015,gamess,1199000,0
p4,0.672245,cpuload_all_0_4096,1199000,1
p4,2.435383,cpuload_all_25_4096,2533000,0
p4,2.487107,cpuload_all_25_4096,2533000,0
p4,2.435483,cpuload_all_25_4096,2533000,0
p4,2.265002,cpuload_all_25_4096,2133000,0
p4,2.276173,cpuload_all_25_4096,2133000,0
p4,2.261395,cpuload_all_25_4096,2133000,0
p4,2.012549,cpuload_all_25_4096,1733000,0
p4,2.036047,cpuload_all_25_4096,1733000,0
p4,2.047333,cpuload_all_25_4096,1733000,0
p4,7.638675,gamess,2533000,1
p4,1.945207,cpuload_all_25_4096,1199000,0
p4,1.906675,cpuload_all_25_4096,1199000,0
p4,1.910328,cpuload_all_25_4096,1199000,0
p4,2.454366,cpuload_all_25_4096,2533000,1
p4,2.375762,cpuload_all_25_4096,2533000,1
p4,2.385910,cpuload_all_25_4096,2533000,1
p4,2.227628,cpuload_all_25_4096,2133000,1
p4,2.209548,cpuload_all_25_4096,2133000,1
p4,2.204832,cpuload_all_25_4096,2133000,1
p4,2.065747,cpuload_all_25_4096,1733000,1
p4,7.688758,gamess,2533000,1
p4,2.057361,cpuload_all_25_4096,1733000,1
p4,2.091303,cpuload_all_25_4096,1733000,1
p4,1.926715,cpuload_all_25_4096,1199000,1
p4,1.902055,cpuload_all_25_4096,1199000,1
p4,1.897971,cpuload_all_25_4096,1199000,1
p4,6.600410,cpuload_all_50_4096,2533000,0
p4,6.617251,cpuload_all_50_4096,2533000,0
p4,6.598405,cpuload_all_50_4096,2533000,0
p4,5.975870,cpuload_all_50_4096,2133000,0
p4,5.970302,cpuload_all_50_4096,2133000,0
p4,7.653580,gamess,2533000,1
p4,5.979304,cpuload_all_50_4096,2133000,0
p4,5.300876,cpuload_all_50_4096,1733000,0
p4,5.308435,cpuload_all_50_4096,1733000,0
p4,5.269754,cpuload_all_50_4096,1733000,0
p4,4.566415,cpuload_all_50_4096,1199000,0
p4,4.542570,cpuload_all_50_4096,1199000,0
p4,4.532158,cpuload_all_50_4096,1199000,0
p4,6.594934,cpuload_all_50_4096,2533000,1
p4,6.620903,cpuload_all_50_4096,2533000,1
p4,6.605435,cpuload_all_50_4096,2533000,1
p4,6.389662,gamess,2133000,1
p4,5.661220,cpuload_all_50_4096,2133000,1
p4,5.887239,cpuload_all_50_4096,2133000,1
p4,5.409570,cpuload_all_50_4096,2133000,1
p4,5.310061,cpuload_all_50_4096,1733000,1
p4,5.176166,cpuload_all_50_4096,1733000,1
p4,5.295793,cpuload_all_50_4096,1733000,1
p4,4.456051,cpuload_all_50_4096,1199000,1
p4,4.481859,cpuload_all_50_4096,1199000,1
p4,4.443863,cpuload_all_50_4096,1199000,1
p4,6.630145,cpuload_all_75_4096,2533000,0
p4,6.379528,gamess,2133000,1
p4,6.614971,cpuload_all_75_4096,2533000,0
p4,6.605332,cpuload_all_75_4096,2533000,0
p4,5.882117,cpuload_all_75_4096,2133000,0
p4,5.890066,cpuload_all_75_4096,2133000,0
p4,5.890799,cpuload_all_75_4096,2133000,0
p4,5.300221,cpuload_all_75_4096,1733000,0
p4,5.304513,cpuload_all_75_4096,1733000,0
p4,5.264865,cpuload_all_75_4096,1733000,0
p4,4.570026,cpuload_all_75_4096,1199000,0
p4,4.539009,cpuload_all_75_4096,1199000,0
p4,6.415182,gamess,2133000,1
p4,4.537371,cpuload_all_75_4096,1199000,0
p4,6.586238,cpuload_all_75_4096,2533000,1
p4,6.577694,cpuload_all_75_4096,2533000,1
p4,6.582277,cpuload_all_75_4096,2533000,1
p4,5.953071,cpuload_all_75_4096,2133000,1
p4,5.954111,cpuload_all_75_4096,2133000,1
p4,5.939314,cpuload_all_75_4096,2133000,1
p4,5.236452,cpuload_all_75_4096,1733000,1
p4,5.237012,cpuload_all_75_4096,1733000,1
p4,5.225164,cpuload_all_75_4096,1733000,1
p4,5.482383,gamess,1733000,1
p4,4.424184,cpuload_all_75_4096,1199000,1
p4,4.435193,cpuload_all_75_4096,1199000,1
p4,4.479426,cpuload_all_75_4096,1199000,1
p4,6.615388,cpuload_all_100_4096,2533000,0
p4,6.662647,cpuload_all_100_4096,2533000,0
p4,6.605566,cpuload_all_100_4096,2533000,0
p4,5.913816,cpuload_all_100_4096,2133000,0
p4,5.933984,cpuload_all_100_4096,2133000,0
p4,5.993996,cpuload_all_100_4096,2133000,0
p4,5.239529,cpuload_all_100_4096,1733000,0
p4,5.488363,gamess,1733000,1
p4,5.264930,cpuload_all_100_4096,1733000,0
p4,5.255482,cpuload_all_100_4096,1733000,0
p4,4.527757,cpuload_all_100_4096,1199000,0
p4,4.550100,cpuload_all_100_4096,1199000,0
p4,4.539981,cpuload_all_100_4096,1199000,0
p4,6.632827,cpuload_all_100_4096,2533000,1
p4,6.596363,cpuload_all_100_4096,2533000,1
p4,6.768894,cpuload_all_100_4096,2533000,1
p4,5.967261,cpuload_all_100_4096,2133000,1
p4,5.978302,cpuload_all_100_4096,2133000,1
p4,5.484171,gamess,1733000,1
p4,5.980969,cpuload_all_100_4096,2133000,1
p4,5.242790,cpuload_all_100_4096,1733000,1
p4,5.249081,cpuload_all_100_4096,1733000,1
p4,5.250843,cpuload_all_100_4096,1733000,1
p4,4.432119,cpuload_all_100_4096,1199000,1
p4,4.440403,cpuload_all_100_4096,1199000,1
p4,4.444903,cpuload_all_100_4096,1199000,1
p4,7.651033,gamess,2533000,0
p4,7.677123,gamess,2533000,0
p4,7.693445,gamess,2533000,0
p4,4.575291,gamess,1199000,1
p4,6.437191,gamess,2133000,0
p4,6.415197,gamess,2133000,0
p4,6.412940,gamess,2133000,0
p4,5.523194,gamess,1733000,0
p4,5.491976,gamess,1733000,0
p4,5.495048,gamess,1733000,0
p4,4.692436,gamess,1199000,0
p4,4.683715,gamess,1199000,0
p4,4.688339,gamess,1199000,0
p4,7.686117,gamess,2533000,1
p4,4.574260,gamess,1199000,1
p4,7.717528,gamess,2533000,1
p4,7.670270,gamess,2533000,1
p4,6.429282,gamess,2133000,1
p4,6.394869,gamess,2133000,1
p4,6.404158,gamess,2133000,1
p4,5.506846,gamess,1733000,1
p4,5.500316,gamess,1733000,1
p4,5.497283,gamess,1733000,1
p4,4.574190,gamess,1199000,1
p4,4.575323,gamess,1199000,1
p4,4.575546,gamess,1199000,1
p4,4.585933,gamess,1199000,1
p4,6.933687,gcc,2533000,0
p4,6.937632,gcc,2533000,0
p4,6.924873,gcc,2533000,0
p4,6.158107,gcc,2133000,0
p4,6.154083,gcc,2133000,0
p4,6.146031,gcc,2133000,0
p4,5.444952,gcc,1733000,0
p4,5.446853,gcc,1733000,0
p4,5.448285,gcc,1733000,0
p4,6.900179,gcc,2533000,0
p4,4.692633,gcc,1199000,0
p4,4.693513,gcc,1199000,0
p4,4.693861,gcc,1199000,0
p4,6.919854,gcc,2533000,1
p4,6.933586,gcc,2533000,1
p4,6.928654,gcc,2533000,1
p4,6.149654,gcc,2133000,1
p4,6.156643,gcc,2133000,1
p4,6.150389,gcc,2133000,1
p4,5.450176,gcc,1733000,1
p4,6.915304,gcc,2533000,0
p4,5.450391,gcc,1733000,1
p4,5.450106,gcc,1733000,1
p4,4.576881,gcc,1199000,1
p4,4.577246,gcc,1199000,1
p4,4.580686,gcc,1199000,1
p4,7.108439,gobmk,2533000,0
p4,7.098793,gobmk,2533000,0
p4,7.109801,gobmk,2533000,0
p4,6.174264,gobmk,2133000,0
p4,6.163120,gobmk,2133000,0
p4,6.904334,gcc,2533000,0
p4,6.163558,gobmk,2133000,0
p4,5.452096,gobmk,1733000,0
p4,5.431492,gobmk,1733000,0
p4,5.437890,gobmk,1733000,0
p4,4.667478,gobmk,1199000,0
p4,4.673065,gobmk,1199000,0
p4,4.667444,gobmk,1199000,0
p4,7.068906,gobmk,2533000,1
p4,7.050989,gobmk,2533000,1
p4,7.106049,gobmk,2533000,1
p4,6.136102,gcc,2133000,0
p4,6.146737,gobmk,2133000,1
p4,6.160695,gobmk,2133000,1
p4,6.153433,gobmk,2133000,1
p4,5.420574,gobmk,1733000,1
p4,5.417749,gobmk,1733000,1
p4,5.433114,gobmk,1733000,1
p4,4.559952,gobmk,1199000,1
p4,4.570694,gobmk,1199000,1
p4,4.556823,gobmk,1199000,1
p4,6.876225,gromacs,2533000,0
p4,6.143429,gcc,2133000,0
p4,6.888071,gromacs,2533000,0
p4,6.875610,gromacs,2533000,0
p4,6.120187,gromacs,2133000,0
p4,6.115914,gromacs,2133000,0
p4,6.108161,gromacs,2133000,0
p4,5.407081,gromacs,1733000,0
p4,5.417466,gromacs,1733000,0
p4,5.412190,gromacs,1733000,0
p4,4.678179,gromacs,1199000,0
p4,4.665698,gromacs,1199000,0
p4,6.152260,gcc,2133000,0
p4,4.679363,gromacs,1199000,0
p4,6.858111,gromacs,2533000,1
p4,6.882665,gromacs,2533000,1
p4,6.896874,gromacs,2533000,1
p4,6.092226,gromacs,2133000,1
p4,6.092612,gromacs,2133000,1
p4,6.099953,gromacs,2133000,1
p4,5.409149,gromacs,1733000,1
p4,5.419310,gromacs,1733000,1
p4,5.422466,gromacs,1733000,1
p4,5.436888,gcc,1733000,0
p4,4.560824,gromacs,1199000,1
p4,4.565534,gromacs,1199000,1
p4,4.566869,gromacs,1199000,1
p4,7.186179,h264ref,2533000,0
p4,7.203286,h264ref,2533000,0
p4,7.173723,h264ref,2533000,0
p4,6.210697,h264ref,2133000,0
p4,6.231780,h264ref,2133000,0
p4,6.191562,h264ref,2133000,0
p4,5.434073,h264ref,1733000,0
p4,5.444360,gcc,1733000,0
p4,5.420042,h264ref,1733000,0
p4,5.446474,h264ref,1733000,0
p4,4.674702,h264ref,1199000,0
p4,4.664659,h264ref,1199000,0
p4,4.671584,h264ref,1199000,0
p4,7.163435,h264ref,2533000,1
p4,7.209862,h264ref,2533000,1
p4,7.176689,h264ref,2533000,1
p4,6.182780,h264ref,2133000,1
p4,6.194609,h264ref,2133000,1
p4,5.440626,gcc,1733000,0
p4,6.210331,h264ref,2133000,1
p4,5.439708,h264ref,1733000,1
p4,5.442332,h264ref,1733000,1
p4,5.441445,h264ref,1733000,1
p4,4.547316,h264ref,1199000,1
p4,4.553666,h264ref,1199000,1
p4,4.558720,h264ref,1199000,1
p4,7.546996,hmmer,2533000,0
p4,7.540406,hmmer,2533000,0
p4,7.498898,hmmer,2533000,0
p4,4.699142,gcc,1199000,0
p4,6.234446,hmmer,2133000,0
p4,6.264932,hmmer,2133000,0
p4,6.275279,hmmer,2133000,0
p4,5.408042,hmmer,1733000,0
p4,5.401333,hmmer,1733000,0
p4,5.406924,hmmer,1733000,0
p4,4.655359,hmmer,1199000,0
p4,4.636597,hmmer,1199000,0
p4,4.645435,hmmer,1199000,0
p4,7.460590,hmmer,2533000,1
p4,4.697355,gcc,1199000,0
p4,7.440109,hmmer,2533000,1
p4,7.470484,hmmer,2533000,1
p4,6.252856,hmmer,2133000,1
p4,6.229130,hmmer,2133000,1
p4,6.218684,hmmer,2133000,1
p4,5.420309,hmmer,1733000,1
p4,5.397467,hmmer,1733000,1
p4,5.413232,hmmer,1733000,1
p4,4.643107,hmmer,1199000,1
p4,4.629884,hmmer,1199000,1
p4,4.693183,gcc,1199000,0
p4,4.619102,hmmer,1199000,1
p4,6.649203,lbm,2533000,0
p4,6.667623,lbm,2533000,0
p4,6.694410,lbm,2533000,0
p4,5.958123,lbm,2133000,0
p4,5.948485,lbm,2133000,0
p4,5.962019,lbm,2133000,0
p4,5.273506,lbm,1733000,0
p4,5.250581,lbm,1733000,0
p4,5.329853,lbm,1733000,0
p4,6.933539,gcc,2533000,1
p4,4.589989,lbm,1199000,0
p4,4.590018,lbm,1199000,0
p4,4.612087,lbm,1199000,0
p4,6.640264,lbm,2533000,1
p4,6.664383,lbm,2533000,1
p4,6.667295,lbm,2533000,1
p4,5.979707,lbm,2133000,1
p4,6.011726,lbm,2133000,1
p4,5.951827,lbm,2133000,1
p4,5.321710,lbm,1733000,1
p4,6.922470,gcc,2533000,1
p4,5.279322,lbm,1733000,1
p4,5.274505,lbm,1733000,1
p4,4.601808,lbm,1199000,1
p4,4.617246,lbm,1199000,1
p4,4.586092,lbm,1199000,1
p4,6.846004,leslie3d,2533000,0
p4,6.835155,leslie3d,2533000,0
p4,6.818855,leslie3d,2533000,0
p4,6.031932,leslie3d,2133000,0
p4,6.088218,leslie3d,2133000,0
p4,6.915420,gcc,2533000,1
p4,6.089241,leslie3d,2133000,0
p4,5.391464,leslie3d,1733000,0
p4,5.378344,leslie3d,1733000,0
p4,5.374468,leslie3d,1733000,0
p4,4.649222,leslie3d,1199000,0
p4,4.652356,leslie3d,1199000,0
p4,4.657157,leslie3d,1199000,0
p4,6.844218,leslie3d,2533000,1
p4,6.840421,leslie3d,2533000,1
p4,6.853872,leslie3d,2533000,1
p4,6.148004,gcc,2133000,1
p4,6.085356,leslie3d,2133000,1
p4,6.051818,leslie3d,2133000,1
p4,6.070401,leslie3d,2133000,1
p4,5.366448,leslie3d,1733000,1
p4,5.351370,leslie3d,1733000,1
p4,5.374671,leslie3d,1733000,1
p4,4.646351,leslie3d,1199000,1
p4,4.643123,leslie3d,1199000,1
p4,4.643900,leslie3d,1199000,1
p4,6.275310,mcf,2533000,0
p4,6.138068,gcc,2133000,1
p4,6.517668,mcf,2533000,0
p4,6.386587,mcf,2533000,0
p4,5.808581,mcf,2133000,0
p4,5.856280,mcf,2133000,0
p4,5.803464,mcf,2133000,0
p4,5.166066,mcf,1733000,0
p4,5.156548,mcf,1733000,0
p4,5.130370,mcf,1733000,0
p4,4.496511,mcf,1199000,0
p4,4.519401,mcf,1199000,0
p4,6.131237,gcc,2133000,1
p4,4.415283,mcf,1199000,0
p4,6.347916,mcf,2533000,1
p4,6.477164,mcf,2533000,1
p4,6.491654,mcf,2533000,1
p4,5.823900,mcf,2133000,1
p4,5.794994,mcf,2133000,1
p4,5.686443,mcf,2133000,1
p4,5.097893,mcf,1733000,1
p4,5.105608,mcf,1733000,1
p4,5.181628,mcf,1733000,1
p4,5.433977,gcc,1733000,1
p4,4.482938,mcf,1199000,1
p4,4.526396,mcf,1199000,1
p4,4.538470,mcf,1199000,1
p4,6.330962,milc,2533000,0
p4,6.356455,milc,2533000,0
p4,6.234789,milc,2533000,0
p4,5.654394,milc,2133000,0
p4,5.675061,milc,2133000,0
p4,5.775766,milc,2133000,0
p4,5.150441,milc,1733000,0
p4,5.427914,gcc,1733000,1
p4,5.117653,milc,1733000,0
p4,5.107709,milc,1733000,0
p4,4.457532,milc,1199000,0
p4,4.381596,milc,1199000,0
p4,4.445456,milc,1199000,0
p4,6.464946,milc,2533000,1
p4,6.242834,milc,2533000,1
p4,6.244333,milc,2533000,1
p4,5.644220,milc,2133000,1
p4,5.703363,milc,2133000,1
p4,5.428239,gcc,1733000,1
p4,5.719158,milc,2133000,1
p4,5.147139,milc,1733000,1
p4,5.111335,milc,1733000,1
p4,5.108159,milc,1733000,1
p4,4.440487,milc,1199000,1
p4,4.467720,milc,1199000,1
p4,4.436064,milc,1199000,1
p4,6.319860,namd,2533000,0
p4,6.227753,namd,2533000,0
p4,6.157382,namd,2533000,0
p4,4.688173,gcc,1199000,1
p4,5.585294,namd,2133000,0
p4,5.507277,namd,2133000,0
p4,5.608260,namd,2133000,0
p4,5.025922,namd,1733000,0
p4,4.977062,namd,1733000,0
p4,5.078939,namd,1733000,0
p4,4.475552,namd,1199000,0
p4,4.493037,namd,1199000,0
p4,4.450997,namd,1199000,0
p4,6.229536,namd,2533000,1
p4,4.690889,gcc,1199000,1
p4,6.323169,namd,2533000,1
p4,6.322738,namd,2533000,1
p4,5.373170,namd,2133000,1
p4,5.547226,namd,2133000,1
p4,5.591829,namd,2133000,1
p4,5.077059,namd,1733000,1
p4,5.020025,namd,1733000,1
p4,5.044377,namd,1733000,1
p4,4.501393,namd,1199000,1
p4,4.435284,namd,1199000,1
p4,4.692872,gcc,1199000,1
p4,4.459241,namd,1199000,1
p4,7.359229,omnetpp,2533000,0
p4,7.337800,omnetpp,2533000,0
p4,7.284838,omnetpp,2533000,0
p4,6.142880,omnetpp,2133000,0
p4,6.190595,omnetpp,2133000,0
p4,6.142180,omnetpp,2133000,0
p4,5.355007,omnetpp,1733000,0
p4,5.391426,omnetpp,1733000,0
p4,5.371661,omnetpp,1733000,0
p4,7.013496,gobmk,2533000,0
p4,4.626523,omnetpp,1199000,0
p4,4.626970,omnetpp,1199000,0
p4,4.644856,omnetpp,1199000,0
p4,7.254007,omnetpp,2533000,1
p4,7.316138,omnetpp,2533000,1
p4,7.202869,omnetpp,2533000,1
p4,6.171895,omnetpp,2133000,1
p4,6.160583,omnetpp,2133000,1
p4,6.178671,omnetpp,2133000,1
p4,5.347982,omnetpp,1733000,1
p4,7.007518,gobmk,2533000,0
p4,5.354659,omnetpp,1733000,1
p4,5.385090,omnetpp,1733000,1
p4,4.634941,omnetpp,1199000,1
p4,4.612512,omnetpp,1199000,1
p4,4.602267,omnetpp,1199000,1
p4,6.143612,povray,2533000,0
p4,6.290370,povray,2533000,0
p4,6.412159,povray,2533000,0
p4,5.162250,povray,2133000,0
p4,5.190802,povray,2133000,0
p4,6.998986,gobmk,2533000,0
p4,5.452812,povray,2133000,0
p4,4.756379,povray,1733000,0
p4,4.913973,povray,1733000,0
p4,4.742383,povray,1733000,0
p4,4.208942,povray,1199000,0
p4,4.290439,povray,1199000,0
p4,4.375428,povray,1199000,0
p4,5.989684,povray,2533000,1
p4,6.134598,povray,2533000,1
p4,6.102097,povray,2533000,1
p4,6.104343,gobmk,2133000,0
p4,5.451367,povray,2133000,1
p4,5.376807,povray,2133000,1
p4,5.293506,povray,2133000,1
p4,4.824520,povray,1733000,1
p4,4.732097,povray,1733000,1
p4,4.766324,povray,1733000,1
p4,4.392495,povray,1199000,1
p4,4.214679,povray,1199000,1
p4,4.295827,povray,1199000,1
p4,6.987937,sjeng,2533000,0
p4,6.089806,gobmk,2133000,0
p4,7.009017,sjeng,2533000,0
p4,6.992120,sjeng,2533000,0
p4,6.142251,sjeng,2133000,0
p4,6.111843,sjeng,2133000,0
p4,6.118720,sjeng,2133000,0
p4,5.401430,sjeng,1733000,0
p4,5.395206,sjeng,1733000,0
p4,5.398712,sjeng,1733000,0
p4,4.645833,sjeng,1199000,0
p4,4.650018,sjeng,1199000,0
p4,6.130915,gobmk,2133000,0
p4,4.649399,sjeng,1199000,0
p4,7.023184,sjeng,2533000,1
p4,7.014124,sjeng,2533000,1
p4,7.017467,sjeng,2533000,1
p4,6.109512,sjeng,2133000,1
p4,6.089261,sjeng,2133000,1
p4,6.123548,sjeng,2133000,1
p4,5.404254,sjeng,1733000,1
p4,5.407768,sjeng,1733000,1
p4,5.399689,sjeng,1733000,1
p4,5.403693,gobmk,1733000,0
p4,4.651387,sjeng,1199000,1
p4,4.646490,sjeng,1199000,1
p4,4.654394,sjeng,1199000,1
p4,5.620064,soplex,2533000,0
p4,5.753549,soplex,2533000,0
p4,5.500358,soplex,2533000,0
p4,5.105691,soplex,2133000,0
p4,5.287307,soplex,2133000,0
p4,5.405788,soplex,2133000,0
