uri,primary_name_display,replaced
http://dx.doi.org/10.13039/100002909,"Gamma MU Foundation",
http://dx.doi.org/10.13039/501100003411,"Gangneung Asan Hospital",
http://dx.doi.org/10.13039/501100006716,"Gangneung-Wonju National University",
http://dx.doi.org/10.13039/501100008218,"Gangstedfonden",
http://dx.doi.org/10.13039/100006938,"Gannon University",
http://dx.doi.org/10.13039/501100007932,"Gansu Agricultural University",
http://dx.doi.org/10.13039/100005839,"Garden Club of America",
http://dx.doi.org/10.13039/100003791,"Garden Club of Honolulu",
http://dx.doi.org/10.13039/501100001045,"Gardiner Foundation",
http://dx.doi.org/10.13039/100001123,"Garfield Foundation",
http://dx.doi.org/10.13039/501100003354,"Garnett Passe and Rodney Williams Memorial Foundation",
http://dx.doi.org/10.13039/100003401,"Garrett B. Smith Foundation",
http://dx.doi.org/10.13039/501100003355,"Garvan Institute of Medical Research",
http://dx.doi.org/10.13039/100008063,"Garvey Texas Foundation",
http://dx.doi.org/10.13039/501100001202,"Gastroenterological Society of Australia",
http://dx.doi.org/10.13039/501100005422,"Gastrointestinal and Liver Diseases Research Center",
http://dx.doi.org/10.13039/100009952,"Gatan",
http://dx.doi.org/10.13039/501100005370,"Gates Cambridge Trust",
http://dx.doi.org/10.13039/100001634,"Gateway for Cancer Research",
http://dx.doi.org/10.13039/501100000324,"Gatsby Charitable Foundation",
http://dx.doi.org/10.13039/501100005679,"Gauhati University",
http://dx.doi.org/10.13039/501100005680,"Gauteng Department of Agriculture and Rural Development",
http://dx.doi.org/10.13039/100003795,"Gay and Lesbian Medical Association",
http://dx.doi.org/10.13039/501100003356,"Gazi Üniversitesi",
http://dx.doi.org/10.13039/501100008836,"Gaziantep Üniversitesi",
http://dx.doi.org/10.13039/501100004850,"Gaziosmanpasa Üniversitesi",
http://dx.doi.org/10.13039/100006768,"GeNO",
http://dx.doi.org/10.13039/501100008473,"Gebauer Stiftung",
http://dx.doi.org/10.13039/501100003357,"Gebert Rüf Stiftung",
http://dx.doi.org/10.13039/501100005345,"Gebze Yüksek Teknoloji Enstitüsü",
http://dx.doi.org/10.13039/501100003358,"Gedeon Richter",
http://dx.doi.org/10.13039/100008068,"Geelong Region Medical Research Foundation",
http://dx.doi.org/10.13039/100001126,"Geisinger Health System Foundation",
http://dx.doi.org/10.13039/501100003493,"Gemeinnützige Hertie-Stiftung",
http://dx.doi.org/10.13039/501100000620,"Gen Foundation",
http://dx.doi.org/10.13039/100009801,"Genband",
http://dx.doi.org/10.13039/100008660,"Gene Bridges",
http://dx.doi.org/10.13039/501100003780,"Gene-Marker Laboratory, Lincoln University",
http://dx.doi.org/10.13039/100004328,"Genentech",
http://dx.doi.org/10.13039/100001127,"Genentech Foundation",
http://dx.doi.org/10.13039/100001637,"Genentech Foundation for Biomedical Sciences",
http://dx.doi.org/10.13039/501100003781,"General Armaments Department, People's Liberation Army",
http://dx.doi.org/10.13039/100004690,"General Dynamics",
http://dx.doi.org/10.13039/100006767,"General Dynamics Land Systems",
http://dx.doi.org/10.13039/100004313,"General Electric",
http://dx.doi.org/10.13039/100004757,"General Mills",
http://dx.doi.org/10.13039/100002463,"General Motors Corporation",
http://dx.doi.org/10.13039/100001128,"General Motors Foundation",
http://dx.doi.org/10.13039/100011322,"General Motors of Canada",
http://dx.doi.org/10.13039/100009426,"General Organization for Social Insurance",
http://dx.doi.org/10.13039/501100003448,"General Secretariat for Research and Technology",
http://dx.doi.org/10.13039/501100006519,"General Sekiyu Research and Development Encouragement and Assistance Foundation",
http://dx.doi.org/10.13039/501100003359,"Generalitat Valenciana",
http://dx.doi.org/10.13039/501100002809,"Generalitat de Catalunya",
http://dx.doi.org/10.13039/100003799,"Generation Foundation",
http://dx.doi.org/10.13039/100009866,"Generation Fund",
http://dx.doi.org/10.13039/501100001552,"Genesis Oncology Trust",
http://dx.doi.org/10.13039/501100005681,"Genesis Pharma",
http://dx.doi.org/10.13039/501100000233,"Genome British Columbia",
http://dx.doi.org/10.13039/100008762,"Genome Canada",
http://dx.doi.org/10.13039/501100005606,"Genome Institute of Singapore",
http://dx.doi.org/10.13039/100008067,"Genomic Health",
http://dx.doi.org/10.13039/501100008422,"Genomics Research Institute, University of Pretoria",
http://dx.doi.org/10.13039/501100007149,"Genopole",
http://dx.doi.org/10.13039/501100003361,"Genovum",
http://dx.doi.org/10.13039/501100002918,"Gentofte Hospital",
http://dx.doi.org/10.13039/501100003362,"Gentronix",
http://dx.doi.org/10.13039/100004329,"Genzyme",
http://dx.doi.org/10.13039/100011044,"Geocenter Danmark",
http://dx.doi.org/10.13039/100011444,"Geochemical Society",
http://dx.doi.org/10.13039/100009859,"Geoffrey Beene Cancer Research Center",
http://dx.doi.org/10.13039/100005720,"Geological Society of America",
http://dx.doi.org/10.13039/100009709,"Geological Society of Australia",
http://dx.doi.org/10.13039/100008066,"Geological Society of London",
http://dx.doi.org/10.13039/100006776,"Geology Foundation, University of Texas at Austin",
http://dx.doi.org/10.13039/100009029,"Geomembrane Technologies",
http://dx.doi.org/10.13039/501100003385,"Georg-August-Universität Göttingen",
http://dx.doi.org/10.13039/100003288,"George A. Ramlose Foundation",
http://dx.doi.org/10.13039/100005889,"George A. and Eliza Gardner Howard Foundation",
http://dx.doi.org/10.13039/501100001046,"George Alexander Foundation",
http://dx.doi.org/10.13039/100003960,"George Cedric Metcalf Charitable Foundation",
http://dx.doi.org/10.13039/100006629,"George Davis Bivin Foundation",
http://dx.doi.org/10.13039/100001149,"George Gund Foundation",
http://dx.doi.org/10.13039/100006369,"George Mason University",
http://dx.doi.org/10.13039/100001091,"George S. and Dolores Dore Eccles Foundation",
http://dx.doi.org/10.13039/100007108,"George Washington University",
http://dx.doi.org/10.13039/100001153,"George and Mary Josephine Hamman Foundation",
http://dx.doi.org/10.13039/100008064,"Georgetown University",
http://dx.doi.org/10.13039/100011128,"Georgia Agricultural Experiment Stations",
http://dx.doi.org/10.13039/100001129,"Georgia Cancer Coalition",
http://dx.doi.org/10.13039/100007664,"Georgia Department of Transportation",
http://dx.doi.org/10.13039/100006777,"Georgia Forestry Foundation",
http://dx.doi.org/10.13039/100002110,"Georgia Health Foundation",
http://dx.doi.org/10.13039/100006778,"Georgia Institute of Technology",
http://dx.doi.org/10.13039/100005844,"Georgia O'Keeffe Museum Research Center",
http://dx.doi.org/10.13039/100011457,"Georgia Pharmacy Foundation",
http://dx.doi.org/10.13039/100008578,"Georgia Regents University",
http://dx.doi.org/10.13039/100008065,"Georgia Research Alliance",
http://dx.doi.org/10.13039/100005790,"Georgia Sea Grant",
http://dx.doi.org/10.13039/100006376,"Georgia Southern University",
http://dx.doi.org/10.13039/100005736,"Georgia Space Grant Consortium",
http://dx.doi.org/10.13039/100008545,"Georgia State University",
http://dx.doi.org/10.13039/100005129,"Georgia-Pacific",
http://dx.doi.org/10.13039/501100004802,"Georgian National Science Foundation",
http://dx.doi.org/10.13039/100006135,"Geothermal Technologies Program",
http://dx.doi.org/10.13039/100003752,"Gerald R. Ford Presidential Foundation",
http://dx.doi.org/10.13039/100006294,"Gerald R. Ford Presidential Library and Museum",
http://dx.doi.org/10.13039/100001079,"Geraldine R. Dodge Foundation",
http://dx.doi.org/10.13039/100001130,"Gerber Foundation",
http://dx.doi.org/10.13039/501100001653,"Gerda Henkel Foundation",
http://dx.doi.org/10.13039/501100008261,"Gerda og Aage Haenschs Fond",
http://dx.doi.org/10.13039/501100008336,"Gerhard C. Starck Stiftung",
http://dx.doi.org/10.13039/501100001654,"German Academic Exchange Service London",
http://dx.doi.org/10.13039/501100001650,"German Academic Exchange Service New Delhi",
http://dx.doi.org/10.13039/501100001623,"German Historical Institute London",
http://dx.doi.org/10.13039/100004453,"German Marshall Fund of the United States",
http://dx.doi.org/10.13039/501100007637,"German University in Cairo",
http://dx.doi.org/10.13039/501100001736,"German-Israeli Foundation for Scientific Research and Development",
http://dx.doi.org/10.13039/501100003416,"German-Jordanian University",
http://dx.doi.org/10.13039/100007651,"German-Russian Interdisciplinary Science Center",
http://dx.doi.org/10.13039/501100007212,"Germanischer Lloyd",
http://dx.doi.org/10.13039/100003802,"Gerontological Society of America",
http://dx.doi.org/10.13039/100006779,"Gerry Foundation",
http://dx.doi.org/10.13039/501100008938,"Gertrude von Meissner-Stiftung",
http://dx.doi.org/10.13039/501100008983,"Gesellschaft der Freunde der Medizinischen Hochschule Hannover",
http://dx.doi.org/10.13039/501100004957,"Gesellschaft der Freunde der Universität Tel Aviv in Österreich",
http://dx.doi.org/10.13039/501100007738,"Gesellschaft für Neuropädiatrie",
http://dx.doi.org/10.13039/501100008213,"Gesellschaft für Pädiatrische Pneumologie",
http://dx.doi.org/10.13039/501100003418,"Getra",
http://dx.doi.org/10.13039/100000908,"Getty Foundation",
http://dx.doi.org/10.13039/501100002479,"Geumgang University",
http://dx.doi.org/10.13039/501100003419,"Ghana Education Trust Fund",
http://dx.doi.org/10.13039/100001133,"Gheens Foundation",
http://dx.doi.org/10.13039/501100003420,"Ghelfi Ondulati",
http://dx.doi.org/10.13039/501100003421,"Ghulam Ishaq Khan Institute of Engineering Sciences and Technology",
http://dx.doi.org/10.13039/100009350,"Giannini Foundation of Agricultural Economics",
http://dx.doi.org/10.13039/100005130,"Giant",
http://dx.doi.org/10.13039/501100003991,"Gida Tarim ve Hayvancilik Bakanligi",
http://dx.doi.org/10.13039/501100008427,"Gielen-Leyendecker-Stiftung",
http://dx.doi.org/10.13039/501100006184,"Gift of the Givers Foundation",
http://dx.doi.org/10.13039/100008368,"Gigtforeningen",
http://dx.doi.org/10.13039/100005967,"Gilder Lehrman Institute of American History",
http://dx.doi.org/10.13039/100008799,"Gilead Foundation",
http://dx.doi.org/10.13039/100005564,"Gilead Sciences",
http://dx.doi.org/10.13039/100001751,"Giles W. and Elise G. Mead Foundation",
http://dx.doi.org/10.13039/100010342,"Gillbergska stiftelsen",
http://dx.doi.org/10.13039/100007327,"Gillings School of Public Health",
http://dx.doi.org/10.13039/100010470,"Gillson Longenbaugh Foundation",
http://dx.doi.org/10.13039/501100002480,"Gimcheon University",
http://dx.doi.org/10.13039/100006781,"Giovanni Armenise-Harvard Foundation",
http://dx.doi.org/10.13039/100001640,"Girard Foundation",
http://dx.doi.org/10.13039/501100000621,"Girton College, University of Cambridge",
http://dx.doi.org/10.13039/100008072,"Gladstone Institutes",
http://dx.doi.org/10.13039/100001579,"Gladys Krieble Delmas Foundation",
http://dx.doi.org/10.13039/100009128,"Glasbau Hahn",
http://dx.doi.org/10.13039/100009686,"Glaser Progress Foundation",
http://dx.doi.org/10.13039/100010010,"Glasgow Caledonian University",
http://dx.doi.org/10.13039/501100008175,"Glasgow Children's Hospital Charity",
http://dx.doi.org/10.13039/100011376,"Glaucoma Australia",
http://dx.doi.org/10.13039/100002924,"Glaucoma Foundation",
http://dx.doi.org/10.13039/100001641,"Glaucoma Research Foundation",
http://dx.doi.org/10.13039/100008071,"Glaucoma Research Society of Canada",
http://dx.doi.org/10.13039/100004330,"GlaxoSmithKline",
http://dx.doi.org/10.13039/501100001203,"GlaxoSmithKline Australia",
http://dx.doi.org/10.13039/501100002066,"GlaxoSmithKline foundation",
http://dx.doi.org/10.13039/100001136,"Glenn Family Foundation",
http://dx.doi.org/10.13039/100001642,"Glenn Foundation for Medical Research",
http://dx.doi.org/10.13039/100006193,"Glenn Research Center",
http://dx.doi.org/10.13039/100002926,"Glens Falls Foundation",
http://dx.doi.org/10.13039/501100008627,"Global Affairs Canada",
http://dx.doi.org/10.13039/100006311,"Global Alliance for Arts and Health",
http://dx.doi.org/10.13039/100010471,"Global Association of Risk Professionals",
http://dx.doi.org/10.13039/100005845,"Global Cardiovascular Innovation Center",
http://dx.doi.org/10.13039/100009585,"Global Center for Food Systems Innovation",
http://dx.doi.org/10.13039/501100003422,"Global Collaborative Research, King Abdullah University of Science and Technology",
http://dx.doi.org/10.13039/100008086,"Global Down Syndrome Foundation",
http://dx.doi.org/10.13039/501100007612,"Global Environment Bureau",
http://dx.doi.org/10.13039/100011150,"Global Environment Facility",
http://dx.doi.org/10.13039/100009564,"Global Foundation for Peroxisomal Disorders",
http://dx.doi.org/10.13039/100001137,"Global Fund for Women",
http://dx.doi.org/10.13039/100004417,"Global Fund to Fight AIDS, Tuberculosis and Malaria",
http://dx.doi.org/10.13039/501100003423,"Global Green Synergy",
http://dx.doi.org/10.13039/100010520,"Global Health and Health Policy, Harvard University",
http://dx.doi.org/10.13039/100010545,"Global Institute for Water Security, University of Saskatchewan",
http://dx.doi.org/10.13039/100011121,"Global Obesity Prevention Center, Johns Hopkins University",
http://dx.doi.org/10.13039/100008379,"Global Photonic Energy Corporation",
http://dx.doi.org/10.13039/100010412,"Global Risk Institute in Financial Services",
http://dx.doi.org/10.13039/100007873,"Gloucestershire County Council",
http://dx.doi.org/10.13039/100009324,"Glyndŵr University",
http://dx.doi.org/10.13039/100006198,"Goddard Space Flight Center",
http://dx.doi.org/10.13039/501100005687,"Goethe-Universität Frankfurt am Main",
http://dx.doi.org/10.13039/100008490,"Goizueta Foundation",
http://dx.doi.org/10.13039/100005309,"Goldhirsh Foundation",
http://dx.doi.org/10.13039/100002114,"Goldman Philanthropic Partnerships",
http://dx.doi.org/10.13039/100004354,"Goldman Sachs Group",
http://dx.doi.org/10.13039/100001647,"Goldsmith Family Foundation",
http://dx.doi.org/10.13039/501100008091,"Golestan University of Medical Sciences",
http://dx.doi.org/10.13039/100006784,"Golfers Against Cancer",
http://dx.doi.org/10.13039/501100003634,"Gongju National Hospital",
http://dx.doi.org/10.13039/501100002622,"Gongju National University of Education",
http://dx.doi.org/10.13039/501100000622,"Gonville and Caius College, University of Cambridge",
http://dx.doi.org/10.13039/100008073,"Good Samaritan Foundation",
http://dx.doi.org/10.13039/100008283,"Goodrich Corporation",
http://dx.doi.org/10.13039/100001649,"Goodrich Foundation",
http://dx.doi.org/10.13039/100006785,"Google",
http://dx.doi.org/10.13039/100006925,"Gordon College",
http://dx.doi.org/10.13039/100011258,"Gordon Darling Foundation",
http://dx.doi.org/10.13039/100006782,"Gordon Family Foundation",
http://dx.doi.org/10.13039/100000936,"Gordon and Betty Moore Foundation",
http://dx.doi.org/10.13039/501100008011,"Gorgan University of Agricultural Sciences and Natural Resources",
http://dx.doi.org/10.13039/501100002205,"Gotha Research Centre of the University of Erfurt",
http://dx.doi.org/10.13039/501100004115,"Gottfried Wilhelm Leibniz Universität Hannover",
http://dx.doi.org/10.13039/501100005688,"Gottfried und Julia Bangerter-Rhyner-Stiftung",
http://dx.doi.org/10.13039/501100006622,"Gottstein Trust",R
http://dx.doi.org/10.13039/501100003427,"Gout Research Foundation of Japan",
http://dx.doi.org/10.13039/501100003442,"Gouvernement du Burundi",
http://dx.doi.org/10.13039/501100000023,"Government of Canada",
http://dx.doi.org/10.13039/501100002912,"Government of Guangdong Province",
http://dx.doi.org/10.13039/501100002949,"Government of Jiangsu Province",
http://dx.doi.org/10.13039/501100003412,"Government of Jiangxi Province",
http://dx.doi.org/10.13039/501100002425,"Governo Brasil",
http://dx.doi.org/10.13039/100004864,"Governor's Traffic Safety Committee",
http://dx.doi.org/10.13039/501100003408,"Govind Ballabh Pant University of Agriculture and Technology",
http://dx.doi.org/10.13039/100001141,"Grable Foundation",
